2025-05-05T17:40:11.672655,"{'address': '/effectPos', 'args': [0.2, 0.567219152854512]}"
2025-05-05T17:40:11.692012,"{'address': '/effectPos', 'args': [0.18933333333333333, 0.5966850828729282]}"
2025-05-05T17:40:11.706794,"{'address': '/effectPos', 'args': [0.176, 0.6261510128913443]}"
2025-05-05T17:40:11.722406,"{'address': '/effectPos', 'args': [0.17066666666666666, 0.6574585635359116]}"
2025-05-05T17:40:11.743213,"{'address': '/effectPos', 'args': [0.16533333333333333, 0.6869244935543278]}"
2025-05-05T17:40:11.755975,"{'address': '/effectPos', 'args': [0.16, 0.7108655616942909]}"
2025-05-05T17:40:11.771153,"{'address': '/effectPos', 'args': [0.15733333333333333, 0.7311233885819521]}"
2025-05-05T17:40:11.788930,"{'address': '/effectPos', 'args': [0.152, 0.7476979742173112]}"
2025-05-05T17:40:11.808743,"{'address': '/effectPos', 'args': [0.14933333333333335, 0.7550644567219152]}"
2025-05-05T17:40:11.822878,"{'address': '/effectPos', 'args': [0.14666666666666667, 0.7605893186003683]}"
2025-05-05T17:40:11.926447,"{'address': '/effectPos', 'args': [0.14666666666666667, 0.7550644567219152]}"
2025-05-05T17:40:11.940600,"{'address': '/effectPos', 'args': [0.14666666666666667, 0.7440147329650092]}"
2025-05-05T17:40:11.956514,"{'address': '/effectPos', 'args': [0.16533333333333333, 0.7274401473296501]}"
2025-05-05T17:40:11.974405,"{'address': '/effectPos', 'args': [0.19466666666666665, 0.7016574585635359]}"
2025-05-05T17:40:11.989350,"{'address': '/effectPos', 'args': [0.248, 0.6721915285451197]}"
2025-05-05T17:40:12.007040,"{'address': '/effectPos', 'args': [0.2986666666666667, 0.6464088397790055]}"
2025-05-05T17:40:12.022532,"{'address': '/effectPos', 'args': [0.35733333333333334, 0.6187845303867403]}"
2025-05-05T17:40:12.042387,"{'address': '/effectPos', 'args': [0.41333333333333333, 0.5930018416206262]}"
2025-05-05T17:40:12.058010,"{'address': '/effectPos', 'args': [0.464, 0.56353591160221]}"
2025-05-05T17:40:12.074637,"{'address': '/effectPos', 'args': [0.504, 0.5395948434622467]}"
2025-05-05T17:40:12.090333,"{'address': '/effectPos', 'args': [0.5306666666666666, 0.5211786372007366]}"
2025-05-05T17:40:12.109137,"{'address': '/effectPos', 'args': [0.5573333333333333, 0.5046040515653776]}"
2025-05-05T17:40:12.124969,"{'address': '/effectPos', 'args': [0.576, 0.4953959484346225]}"
2025-05-05T17:40:12.139482,"{'address': '/effectPos', 'args': [0.5893333333333334, 0.49171270718232046]}"
2025-05-05T17:40:12.158809,"{'address': '/effectPos', 'args': [0.5973333333333334, 0.4880294659300184]}"
2025-05-05T17:40:12.173171,"{'address': '/effectPos', 'args': [0.6, 0.4880294659300184]}"
2025-05-05T17:40:12.206086,"{'address': '/effectPos', 'args': [0.5973333333333334, 0.4861878453038674]}"
2025-05-05T17:40:12.223115,"{'address': '/effectPos', 'args': [0.5786666666666667, 0.47882136279926335]}"
2025-05-05T17:40:12.239752,"{'address': '/effectPos', 'args': [0.5653333333333334, 0.46593001841620624]}"
2025-05-05T17:40:12.257250,"{'address': '/effectPos', 'args': [0.5493333333333333, 0.44567219152854515]}"
2025-05-05T17:40:12.275988,"{'address': '/effectPos', 'args': [0.5413333333333333, 0.430939226519337]}"
2025-05-05T17:40:12.292485,"{'address': '/effectPos', 'args': [0.5306666666666666, 0.40699815837937386]}"
2025-05-05T17:40:12.307572,"{'address': '/effectPos', 'args': [0.528, 0.3867403314917127]}"
2025-05-05T17:40:12.322537,"{'address': '/effectPos', 'args': [0.5226666666666666, 0.3701657458563536]}"
2025-05-05T17:40:12.340859,"{'address': '/effectPos', 'args': [0.52, 0.35359116022099446]}"
2025-05-05T17:40:12.356735,"{'address': '/effectPos', 'args': [0.52, 0.3425414364640884]}"
2025-05-05T17:40:12.372348,"{'address': '/effectPos', 'args': [0.52, 0.3333333333333333]}"
2025-05-05T17:40:12.390947,"{'address': '/effectPos', 'args': [0.52, 0.3296500920810313]}"
2025-05-05T17:40:12.405388,"{'address': '/effectPos', 'args': [0.52, 0.3278084714548803]}"
2025-05-05T17:40:12.473283,"{'address': '/effectPos', 'args': [0.52, 0.3370165745856354]}"
2025-05-05T17:40:12.489908,"{'address': '/effectPos', 'args': [0.5226666666666666, 0.3462246777163904]}"
2025-05-05T17:40:12.508486,"{'address': '/effectPos', 'args': [0.5253333333333333, 0.35359116022099446]}"
2025-05-05T17:40:12.523678,"{'address': '/effectPos', 'args': [0.5253333333333333, 0.3572744014732965]}"
2025-05-05T17:40:12.539745,"{'address': '/effectPos', 'args': [0.528, 0.35911602209944754]}"
2025-05-05T17:40:12.555991,"{'address': '/effectPos', 'args': [0.528, 0.36095764272559855]}"
2025-05-05T17:40:36.611843,"{'address': '/effectPos', 'args': [0.5146666666666667, 0.35174953959484345]}"
2025-05-05T17:40:36.611771,"{'address': '/effectPos', 'args': [0.49066666666666664, 0.35911602209944754]}"
2025-05-05T17:40:36.625333,"{'address': '/effectPos', 'args': [0.5173333333333333, 0.35174953959484345]}"
2025-05-05T17:40:36.656613,"{'address': '/effectPos', 'args': [0.5093333333333333, 0.35911602209944754]}"
2025-05-05T17:40:36.673515,"{'address': '/effectPos', 'args': [0.48533333333333334, 0.3738489871086556]}"
2025-05-05T17:40:36.689506,"{'address': '/effectPos', 'args': [0.4533333333333333, 0.39410681399631675]}"
2025-05-05T17:40:36.706934,"{'address': '/effectPos', 'args': [0.42133333333333334, 0.4125230202578269]}"
2025-05-05T17:40:36.726720,"{'address': '/effectPos', 'args': [0.4026666666666667, 0.429097605893186]}"
2025-05-05T17:40:36.743634,"{'address': '/effectPos', 'args': [0.38133333333333336, 0.44751381215469616]}"
2025-05-05T17:40:36.757861,"{'address': '/effectPos', 'args': [0.37066666666666664, 0.4604051565377532]}"
2025-05-05T17:40:36.774229,"{'address': '/effectPos', 'args': [0.3546666666666667, 0.47513812154696133]}"
2025-05-05T17:40:36.791010,"{'address': '/effectPos', 'args': [0.3413333333333333, 0.49355432780847147]}"
2025-05-05T17:40:36.807531,"{'address': '/effectPos', 'args': [0.328, 0.5119705340699816]}"
2025-05-05T17:40:36.823252,"{'address': '/effectPos', 'args': [0.31733333333333336, 0.5340699815837937]}"
2025-05-05T17:40:36.841175,"{'address': '/effectPos', 'args': [0.312, 0.5506445672191529]}"
2025-05-05T17:40:36.856367,"{'address': '/effectPos', 'args': [0.312, 0.56353591160221]}"
2025-05-05T17:40:36.874401,"{'address': '/effectPos', 'args': [0.312, 0.576427255985267]}"
2025-05-05T17:40:36.889184,"{'address': '/effectPos', 'args': [0.31466666666666665, 0.5874769797421732]}"
2025-05-05T17:40:36.907311,"{'address': '/effectPos', 'args': [0.33066666666666666, 0.5948434622467772]}"
2025-05-05T17:40:36.923545,"{'address': '/effectPos', 'args': [0.3546666666666667, 0.5966850828729282]}"
2025-05-05T17:40:36.942979,"{'address': '/effectPos', 'args': [0.37866666666666665, 0.5966850828729282]}"
2025-05-05T17:40:36.956771,"{'address': '/effectPos', 'args': [0.408, 0.5966850828729282]}"
2025-05-05T17:40:36.974210,"{'address': '/effectPos', 'args': [0.432, 0.5966850828729282]}"
2025-05-05T17:40:36.990313,"{'address': '/effectPos', 'args': [0.448, 0.5966850828729282]}"
2025-05-05T17:40:37.006329,"{'address': '/effectPos', 'args': [0.464, 0.5893186003683242]}"
2025-05-05T17:40:37.024429,"{'address': '/effectPos', 'args': [0.48, 0.574585635359116]}"
2025-05-05T17:40:37.041000,"{'address': '/effectPos', 'args': [0.49066666666666664, 0.5543278084714549]}"
2025-05-05T17:40:37.059528,"{'address': '/effectPos', 'args': [0.5013333333333333, 0.5340699815837937]}"
2025-05-05T17:40:37.073982,"{'address': '/effectPos', 'args': [0.5093333333333333, 0.5082872928176796]}"
2025-05-05T17:40:37.089872,"{'address': '/effectPos', 'args': [0.5173333333333333, 0.4861878453038674]}"
2025-05-05T17:40:37.106058,"{'address': '/effectPos', 'args': [0.52, 0.4714548802946593]}"
2025-05-05T17:40:37.123091,"{'address': '/effectPos', 'args': [0.5226666666666666, 0.4585635359116022]}"
2025-05-05T17:40:37.141133,"{'address': '/effectPos', 'args': [0.5253333333333333, 0.45119705340699817]}"
2025-05-05T17:40:37.156654,"{'address': '/effectPos', 'args': [0.5253333333333333, 0.44751381215469616]}"
2025-05-05T17:40:37.175501,"{'address': '/effectPos', 'args': [0.5253333333333333, 0.44567219152854515]}"
2025-05-05T17:40:37.239410,"{'address': '/effectPos', 'args': [0.5253333333333333, 0.44751381215469616]}"
2025-05-05T17:40:37.255498,"{'address': '/effectPos', 'args': [0.5253333333333333, 0.4530386740331492]}"
2025-05-05T17:40:37.272688,"{'address': '/effectPos', 'args': [0.5253333333333333, 0.4585635359116022]}"
2025-05-05T17:40:37.291527,"{'address': '/effectPos', 'args': [0.528, 0.4677716390423573]}"
2025-05-05T17:40:37.305794,"{'address': '/effectPos', 'args': [0.528, 0.47513812154696133]}"
2025-05-05T17:40:37.323560,"{'address': '/effectPos', 'args': [0.5306666666666666, 0.4843462246777164]}"
2025-05-05T17:40:37.340900,"{'address': '/effectPos', 'args': [0.5333333333333333, 0.49171270718232046]}"
2025-05-05T17:40:37.356478,"{'address': '/effectPos', 'args': [0.5386666666666666, 0.4990791896869245]}"
2025-05-05T17:40:37.372743,"{'address': '/effectPos', 'args': [0.5386666666666666, 0.5027624309392266]}"
2025-05-05T17:40:37.394058,"{'address': '/effectPos', 'args': [0.5413333333333333, 0.5064456721915286]}"
2025-05-05T17:40:37.406155,"{'address': '/effectPos', 'args': [0.5413333333333333, 0.5082872928176796]}"
2025-05-05T17:40:37.423202,"{'address': '/effectPos', 'args': [0.544, 0.5101289134438306]}"
2025-05-05T17:40:37.439130,"{'address': '/effectPos', 'args': [0.544, 0.5119705340699816]}"
2025-05-05T17:40:37.472190,"{'address': '/effectPos', 'args': [0.544, 0.5138121546961326]}"
2025-05-05T17:40:37.490233,"{'address': '/effectPos', 'args': [0.544, 0.5156537753222836]}"
2025-05-05T17:40:37.509777,"{'address': '/effectPos', 'args': [0.544, 0.5193370165745856]}"
2025-05-05T17:40:37.524144,"{'address': '/effectPos', 'args': [0.5413333333333333, 0.5230202578268877]}"
2025-05-05T17:40:37.539285,"{'address': '/effectPos', 'args': [0.536, 0.5267034990791897]}"
2025-05-05T17:40:37.556461,"{'address': '/effectPos', 'args': [0.5306666666666666, 0.5340699815837937]}"
2025-05-05T17:40:37.573251,"{'address': '/effectPos', 'args': [0.5253333333333333, 0.5395948434622467]}"
2025-05-05T17:40:37.589226,"{'address': '/effectPos', 'args': [0.52, 0.5451197053406999]}"
2025-05-05T17:40:37.607485,"{'address': '/effectPos', 'args': [0.5173333333333333, 0.5469613259668509]}"
2025-05-05T17:40:37.626121,"{'address': '/effectPos', 'args': [0.5146666666666667, 0.5488029465930019]}"
2025-05-05T17:40:37.639428,"{'address': '/effectPos', 'args': [0.5146666666666667, 0.5506445672191529]}"
2025-05-05T17:40:37.759748,"{'address': '/effectPos', 'args': [0.512, 0.5543278084714549]}"
2025-05-05T17:40:38.800012,"{'address': '/effectPos', 'args': [0.4026666666666667, 0.4696132596685083]}"
2025-05-05T17:40:38.876529,"{'address': '/effectPos', 'args': [0.3973333333333333, 0.4732965009208103]}"
2025-05-05T17:40:38.891503,"{'address': '/effectPos', 'args': [0.384, 0.4732965009208103]}"
2025-05-05T17:40:38.908345,"{'address': '/effectPos', 'args': [0.368, 0.47882136279926335]}"
2025-05-05T17:40:38.923823,"{'address': '/effectPos', 'args': [0.3546666666666667, 0.4861878453038674]}"
2025-05-05T17:40:38.940924,"{'address': '/effectPos', 'args': [0.3413333333333333, 0.49355432780847147]}"
2025-05-05T17:40:38.958513,"{'address': '/effectPos', 'args': [0.328, 0.5027624309392266]}"
2025-05-05T17:40:38.975300,"{'address': '/effectPos', 'args': [0.32266666666666666, 0.5138121546961326]}"
2025-05-05T17:40:38.993729,"{'address': '/effectPos', 'args': [0.32266666666666666, 0.5322283609576427]}"
2025-05-05T17:40:39.008064,"{'address': '/effectPos', 'args': [0.32266666666666666, 0.5506445672191529]}"
2025-05-05T17:40:39.025630,"{'address': '/effectPos', 'args': [0.3333333333333333, 0.56353591160221]}"
2025-05-05T17:40:39.040662,"{'address': '/effectPos', 'args': [0.34933333333333333, 0.578268876611418]}"
2025-05-05T17:40:39.057463,"{'address': '/effectPos', 'args': [0.3626666666666667, 0.583793738489871]}"
2025-05-05T17:40:39.074341,"{'address': '/effectPos', 'args': [0.37866666666666665, 0.5874769797421732]}"
2025-05-05T17:40:39.090115,"{'address': '/effectPos', 'args': [0.39466666666666667, 0.5874769797421732]}"
2025-05-05T17:40:39.109031,"{'address': '/effectPos', 'args': [0.408, 0.5874769797421732]}"
2025-05-05T17:40:39.125210,"{'address': '/effectPos', 'args': [0.416, 0.58195211786372]}"
2025-05-05T17:40:39.141502,"{'address': '/effectPos', 'args': [0.42133333333333334, 0.570902394106814]}"
2025-05-05T17:40:39.157768,"{'address': '/effectPos', 'args': [0.424, 0.5543278084714549]}"
2025-05-05T17:40:39.174532,"{'address': '/effectPos', 'args': [0.424, 0.5395948434622467]}"
2025-05-05T17:40:39.190193,"{'address': '/effectPos', 'args': [0.424, 0.5285451197053407]}"
2025-05-05T17:40:39.207990,"{'address': '/effectPos', 'args': [0.416, 0.5156537753222836]}"
2025-05-05T17:40:39.226263,"{'address': '/effectPos', 'args': [0.4053333333333333, 0.5082872928176796]}"
2025-05-05T17:40:39.240759,"{'address': '/effectPos', 'args': [0.39466666666666667, 0.5027624309392266]}"
2025-05-05T17:40:39.258035,"{'address': '/effectPos', 'args': [0.37866666666666665, 0.5009208103130756]}"
2025-05-05T17:40:39.274305,"{'address': '/effectPos', 'args': [0.368, 0.5009208103130756]}"
2025-05-05T17:40:39.290310,"{'address': '/effectPos', 'args': [0.35733333333333334, 0.5009208103130756]}"
2025-05-05T17:40:39.307418,"{'address': '/effectPos', 'args': [0.34933333333333333, 0.5027624309392266]}"
2025-05-05T17:40:39.325031,"{'address': '/effectPos', 'args': [0.344, 0.5064456721915286]}"
2025-05-05T17:40:39.340957,"{'address': '/effectPos', 'args': [0.33866666666666667, 0.5138121546961326]}"
2025-05-05T17:40:39.358205,"{'address': '/effectPos', 'args': [0.33866666666666667, 0.5248618784530387]}"
2025-05-05T17:40:39.373575,"{'address': '/effectPos', 'args': [0.33866666666666667, 0.5377532228360957]}"
2025-05-05T17:40:39.399389,"{'address': '/effectPos', 'args': [0.33866666666666667, 0.5488029465930019]}"
2025-05-05T17:40:39.408067,"{'address': '/effectPos', 'args': [0.33866666666666667, 0.5598526703499079]}"
2025-05-05T17:40:39.422311,"{'address': '/effectPos', 'args': [0.33866666666666667, 0.570902394106814]}"
2025-05-05T17:40:39.442307,"{'address': '/effectPos', 'args': [0.3413333333333333, 0.580110497237569]}"
2025-05-05T17:40:39.456110,"{'address': '/effectPos', 'args': [0.3466666666666667, 0.5874769797421732]}"
2025-05-05T17:40:39.472859,"{'address': '/effectPos', 'args': [0.3546666666666667, 0.5911602209944752]}"
2025-05-05T17:40:39.489919,"{'address': '/effectPos', 'args': [0.36533333333333334, 0.5930018416206262]}"
2025-05-05T17:40:39.507249,"{'address': '/effectPos', 'args': [0.376, 0.5930018416206262]}"
2025-05-05T17:40:39.523003,"{'address': '/effectPos', 'args': [0.392, 0.5930018416206262]}"
2025-05-05T17:40:39.541140,"{'address': '/effectPos', 'args': [0.4026666666666667, 0.5930018416206262]}"
2025-05-05T17:40:39.559608,"{'address': '/effectPos', 'args': [0.416, 0.585635359116022]}"
2025-05-05T17:40:39.573680,"{'address': '/effectPos', 'args': [0.4266666666666667, 0.578268876611418]}"
2025-05-05T17:40:39.590475,"{'address': '/effectPos', 'args': [0.432, 0.567219152854512]}"
2025-05-05T17:40:39.607350,"{'address': '/effectPos', 'args': [0.43733333333333335, 0.5543278084714549]}"
2025-05-05T17:40:39.625563,"{'address': '/effectPos', 'args': [0.44266666666666665, 0.5395948434622467]}"
2025-05-05T17:40:39.640198,"{'address': '/effectPos', 'args': [0.44266666666666665, 0.5248618784530387]}"
2025-05-05T17:40:39.656983,"{'address': '/effectPos', 'args': [0.44266666666666665, 0.5101289134438306]}"
2025-05-05T17:40:39.676194,"{'address': '/effectPos', 'args': [0.44266666666666665, 0.4990791896869245]}"
2025-05-05T17:40:39.691226,"{'address': '/effectPos', 'args': [0.44, 0.4861878453038674]}"
2025-05-05T17:40:39.707325,"{'address': '/effectPos', 'args': [0.432, 0.47882136279926335]}"
2025-05-05T17:40:39.724496,"{'address': '/effectPos', 'args': [0.4266666666666667, 0.4714548802946593]}"
2025-05-05T17:40:39.740816,"{'address': '/effectPos', 'args': [0.4186666666666667, 0.46408839779005523]}"
2025-05-05T17:40:39.756664,"{'address': '/effectPos', 'args': [0.4106666666666667, 0.4585635359116022]}"
2025-05-05T17:40:39.773428,"{'address': '/effectPos', 'args': [0.4053333333333333, 0.4530386740331492]}"
2025-05-05T17:40:39.794013,"{'address': '/effectPos', 'args': [0.3973333333333333, 0.45119705340699817]}"
2025-05-05T17:40:39.807499,"{'address': '/effectPos', 'args': [0.3893333333333333, 0.44935543278084716]}"
2025-05-05T17:40:39.823646,"{'address': '/effectPos', 'args': [0.38133333333333336, 0.44935543278084716]}"
2025-05-05T17:40:39.840221,"{'address': '/effectPos', 'args': [0.37333333333333335, 0.44935543278084716]}"
2025-05-05T17:40:39.857151,"{'address': '/effectPos', 'args': [0.36533333333333334, 0.44935543278084716]}"
2025-05-05T17:40:39.874130,"{'address': '/effectPos', 'args': [0.35733333333333334, 0.44935543278084716]}"
2025-05-05T17:40:39.890367,"{'address': '/effectPos', 'args': [0.3466666666666667, 0.4530386740331492]}"
2025-05-05T17:40:39.910061,"{'address': '/effectPos', 'args': [0.336, 0.4567219152854512]}"
2025-05-05T17:40:39.923537,"{'address': '/effectPos', 'args': [0.3253333333333333, 0.4604051565377532]}"
2025-05-05T17:40:39.941338,"{'address': '/effectPos', 'args': [0.32, 0.4604051565377532]}"
2025-05-05T17:40:39.956891,"{'address': '/effectPos', 'args': [0.31466666666666665, 0.4604051565377532]}"
2025-05-05T17:40:39.973283,"{'address': '/effectPos', 'args': [0.312, 0.4604051565377532]}"
2025-05-05T17:40:39.990162,"{'address': '/effectPos', 'args': [0.30933333333333335, 0.4604051565377532]}"
2025-05-05T17:40:40.006382,"{'address': '/effectPos', 'args': [0.30666666666666664, 0.4604051565377532]}"
2025-05-05T17:40:40.026651,"{'address': '/effectPos', 'args': [0.304, 0.4585635359116022]}"
2025-05-05T17:40:40.040786,"{'address': '/effectPos', 'args': [0.304, 0.4530386740331492]}"
2025-05-05T17:40:40.059466,"{'address': '/effectPos', 'args': [0.30133333333333334, 0.44935543278084716]}"
2025-05-05T17:40:40.074287,"{'address': '/effectPos', 'args': [0.30133333333333334, 0.44751381215469616]}"
2025-05-05T17:40:40.090541,"{'address': '/effectPos', 'args': [0.30133333333333334, 0.44567219152854515]}"
2025-05-05T17:40:40.143123,"{'address': '/effectPos', 'args': [0.304, 0.44751381215469616]}"
2025-05-05T17:40:40.156658,"{'address': '/effectPos', 'args': [0.312, 0.4548802946593002]}"
2025-05-05T17:40:40.174540,"{'address': '/effectPos', 'args': [0.32266666666666666, 0.4622467771639042]}"
2025-05-05T17:40:40.190522,"{'address': '/effectPos', 'args': [0.3333333333333333, 0.47513812154696133]}"
2025-05-05T17:40:40.210870,"{'address': '/effectPos', 'args': [0.3466666666666667, 0.4880294659300184]}"
2025-05-05T17:40:40.226343,"{'address': '/effectPos', 'args': [0.35733333333333334, 0.5009208103130756]}"
2025-05-05T17:40:40.241251,"{'address': '/effectPos', 'args': [0.36533333333333334, 0.5101289134438306]}"
2025-05-05T17:40:40.260251,"{'address': '/effectPos', 'args': [0.37333333333333335, 0.5211786372007366]}"
2025-05-05T17:40:40.274120,"{'address': '/effectPos', 'args': [0.37866666666666665, 0.5285451197053407]}"
2025-05-05T17:40:40.289307,"{'address': '/effectPos', 'args': [0.38133333333333336, 0.5359116022099447]}"
2025-05-05T17:40:40.308272,"{'address': '/effectPos', 'args': [0.38133333333333336, 0.5414364640883977]}"
2025-05-05T17:40:40.324828,"{'address': '/effectPos', 'args': [0.384, 0.5469613259668509]}"
2025-05-05T17:40:40.341106,"{'address': '/effectPos', 'args': [0.384, 0.5506445672191529]}"
2025-05-05T17:40:40.357024,"{'address': '/effectPos', 'args': [0.384, 0.5543278084714549]}"
2025-05-05T17:40:40.376692,"{'address': '/effectPos', 'args': [0.384, 0.5580110497237569]}"
2025-05-05T17:40:40.391376,"{'address': '/effectPos', 'args': [0.384, 0.5598526703499079]}"
2025-05-05T17:40:40.406776,"{'address': '/effectPos', 'args': [0.384, 0.5616942909760589]}"
2025-05-05T17:40:40.423605,"{'address': '/effectPos', 'args': [0.384, 0.56353591160221]}"
2025-05-05T17:40:40.440743,"{'address': '/effectPos', 'args': [0.384, 0.565377532228361]}"
2025-05-05T17:40:40.473581,"{'address': '/effectPos', 'args': [0.384, 0.567219152854512]}"
2025-05-05T17:40:42.855533,"{'address': '/effectPos', 'args': [0.4106666666666667, 0.5359116022099447]}"
2025-05-05T17:40:42.909723,"{'address': '/effectPos', 'args': [0.4053333333333333, 0.5322283609576427]}"
2025-05-05T17:40:42.925636,"{'address': '/effectPos', 'args': [0.3973333333333333, 0.5303867403314917]}"
2025-05-05T17:40:42.941466,"{'address': '/effectPos', 'args': [0.38666666666666666, 0.5285451197053407]}"
2025-05-05T17:40:42.957395,"{'address': '/effectPos', 'args': [0.376, 0.5285451197053407]}"
2025-05-05T17:40:42.975007,"{'address': '/effectPos', 'args': [0.36533333333333334, 0.5285451197053407]}"
2025-05-05T17:40:42.991491,"{'address': '/effectPos', 'args': [0.3546666666666667, 0.5285451197053407]}"
2025-05-05T17:40:43.008554,"{'address': '/effectPos', 'args': [0.3466666666666667, 0.5340699815837937]}"
2025-05-05T17:40:43.028083,"{'address': '/effectPos', 'args': [0.336, 0.5414364640883977]}"
2025-05-05T17:40:43.041102,"{'address': '/effectPos', 'args': [0.33066666666666666, 0.5524861878453039]}"
2025-05-05T17:40:43.057106,"{'address': '/effectPos', 'args': [0.33066666666666666, 0.56353591160221]}"
2025-05-05T17:40:43.074680,"{'address': '/effectPos', 'args': [0.33066666666666666, 0.576427255985267]}"
2025-05-05T17:40:43.092035,"{'address': '/effectPos', 'args': [0.33066666666666666, 0.5874769797421732]}"
2025-05-05T17:40:43.108222,"{'address': '/effectPos', 'args': [0.336, 0.5966850828729282]}"
2025-05-05T17:40:43.123593,"{'address': '/effectPos', 'args': [0.344, 0.6022099447513812]}"
2025-05-05T17:40:43.143627,"{'address': '/effectPos', 'args': [0.34933333333333333, 0.6058931860036832]}"
2025-05-05T17:40:43.158098,"{'address': '/effectPos', 'args': [0.3546666666666667, 0.6058931860036832]}"
2025-05-05T17:40:43.174695,"{'address': '/effectPos', 'args': [0.36, 0.6058931860036832]}"
2025-05-05T17:40:43.191326,"{'address': '/effectPos', 'args': [0.3626666666666667, 0.6058931860036832]}"
2025-05-05T17:40:43.207359,"{'address': '/effectPos', 'args': [0.368, 0.6003683241252302]}"
2025-05-05T17:40:43.224341,"{'address': '/effectPos', 'args': [0.37066666666666664, 0.5948434622467772]}"
2025-05-05T17:40:43.240022,"{'address': '/effectPos', 'args': [0.37333333333333335, 0.5874769797421732]}"
2025-05-05T17:40:43.258756,"{'address': '/effectPos', 'args': [0.37333333333333335, 0.580110497237569]}"
2025-05-05T17:40:43.274322,"{'address': '/effectPos', 'args': [0.37333333333333335, 0.572744014732965]}"
2025-05-05T17:40:43.290309,"{'address': '/effectPos', 'args': [0.37333333333333335, 0.56353591160221]}"
2025-05-05T17:40:43.306986,"{'address': '/effectPos', 'args': [0.37333333333333335, 0.5561694290976059]}"
2025-05-05T17:40:43.323462,"{'address': '/effectPos', 'args': [0.37066666666666664, 0.5524861878453039]}"
2025-05-05T17:40:43.341279,"{'address': '/effectPos', 'args': [0.368, 0.5469613259668509]}"
2025-05-05T17:40:43.355839,"{'address': '/effectPos', 'args': [0.3626666666666667, 0.5451197053406999]}"
2025-05-05T17:40:43.374974,"{'address': '/effectPos', 'args': [0.35733333333333334, 0.5432780847145487]}"
2025-05-05T17:40:43.391233,"{'address': '/effectPos', 'args': [0.3546666666666667, 0.5432780847145487]}"
2025-05-05T17:40:43.423286,"{'address': '/effectPos', 'args': [0.352, 0.5432780847145487]}"
2025-05-05T17:40:44.489650,"{'address': '/effectPos', 'args': [0.36533333333333334, 0.5193370165745856]}"
2025-05-05T17:40:44.540380,"{'address': '/effectPos', 'args': [0.36, 0.5248618784530387]}"
2025-05-05T17:40:44.556464,"{'address': '/effectPos', 'args': [0.35733333333333334, 0.5303867403314917]}"
2025-05-05T17:40:44.573306,"{'address': '/effectPos', 'args': [0.352, 0.5377532228360957]}"
2025-05-05T17:40:44.593960,"{'address': '/effectPos', 'args': [0.34933333333333333, 0.5469613259668509]}"
2025-05-05T17:40:44.607449,"{'address': '/effectPos', 'args': [0.3466666666666667, 0.5543278084714549]}"
2025-05-05T17:40:44.623395,"{'address': '/effectPos', 'args': [0.344, 0.565377532228361]}"
2025-05-05T17:40:44.641616,"{'address': '/effectPos', 'args': [0.344, 0.576427255985267]}"
2025-05-05T17:40:44.658502,"{'address': '/effectPos', 'args': [0.344, 0.5874769797421732]}"
2025-05-05T17:40:44.674255,"{'address': '/effectPos', 'args': [0.344, 0.5985267034990792]}"
2025-05-05T17:40:44.690505,"{'address': '/effectPos', 'args': [0.344, 0.6058931860036832]}"
2025-05-05T17:40:44.709910,"{'address': '/effectPos', 'args': [0.344, 0.6114180478821363]}"
2025-05-05T17:40:44.723382,"{'address': '/effectPos', 'args': [0.3466666666666667, 0.6151012891344383]}"
2025-05-05T17:40:44.740600,"{'address': '/effectPos', 'args': [0.352, 0.6169429097605893]}"
2025-05-05T17:40:44.757846,"{'address': '/effectPos', 'args': [0.3546666666666667, 0.6169429097605893]}"
2025-05-05T17:40:44.774554,"{'address': '/effectPos', 'args': [0.35733333333333334, 0.6169429097605893]}"
2025-05-05T17:40:44.789939,"{'address': '/effectPos', 'args': [0.3626666666666667, 0.6169429097605893]}"
2025-05-05T17:40:44.806507,"{'address': '/effectPos', 'args': [0.368, 0.6169429097605893]}"
2025-05-05T17:40:44.826515,"{'address': '/effectPos', 'args': [0.37066666666666664, 0.6169429097605893]}"
2025-05-05T17:40:44.839605,"{'address': '/effectPos', 'args': [0.37333333333333335, 0.6169429097605893]}"
2025-05-05T17:40:44.873321,"{'address': '/effectPos', 'args': [0.376, 0.6169429097605893]}"
2025-05-05T17:40:44.907478,"{'address': '/effectPos', 'args': [0.37866666666666665, 0.6169429097605893]}"
2025-05-05T17:40:44.942581,"{'address': '/effectPos', 'args': [0.38133333333333336, 0.6169429097605893]}"
2025-05-05T17:40:44.973100,"{'address': '/effectPos', 'args': [0.384, 0.6169429097605893]}"
2025-05-05T17:40:45.006286,"{'address': '/effectPos', 'args': [0.38666666666666666, 0.6169429097605893]}"
2025-05-05T17:40:45.023977,"{'address': '/effectPos', 'args': [0.3893333333333333, 0.6169429097605893]}"
2025-05-05T17:40:45.039811,"{'address': '/effectPos', 'args': [0.392, 0.6169429097605893]}"
2025-05-05T17:40:45.092135,"{'address': '/effectPos', 'args': [0.39466666666666667, 0.6169429097605893]}"
2025-05-05T17:40:45.106317,"{'address': '/effectPos', 'args': [0.39466666666666667, 0.6187845303867403]}"
2025-05-05T17:40:45.124551,"{'address': '/effectPos', 'args': [0.3973333333333333, 0.6224677716390423]}"
2025-05-05T17:40:45.141471,"{'address': '/effectPos', 'args': [0.3973333333333333, 0.6261510128913443]}"
